股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,关注者
SZ002476,宝莫股份,5.21,-1.33,-18.34,0.53,31.582,0,3188520000,15706
SH600658,电子城,5.18,-1.33,0.31,0.27,13.941,2.587,5794270533,7897
SH600302,标准股份,4.46,-1.33,-11.51,0.61,None,0,1543203726,6533
SZ002872,ST天圣,5.94,-1.33,10.61,0.87,None,0,1888920000,3637
SZ000558,莱茵体育,2.97,-1.33,-10,0.69,85.737,0,3828995129,32164
SH900957,凌云B股,0.518,-1.33,-6.83,0.13,47.74,0,180782000,1133
SZ300495,美尚生态,8.13,-1.33,-26.2,2.16,41.938,0.652,5481892237,110324
SZ002351,漫步者,16.35,-1.33,9.59,1.34,85.718,0.612,14536899450,52914
SZ002903,宇环数控,14.71,-1.34,0.62,2.64,124.819,0,2236434850,10680
SZ300568,星源材质,22.9,-1.34,36.52,5.83,238.057,0.482,10272826485,23324
SZ002543,万和电气,8.12,-1.34,-11.68,0.34,10.926,4.064,6038032000,13036
SH603383,顶点软件,38.2,-1.34,-26.08,0.56,51.013,0.935,6427169711,23008
SH600012,皖通高速,5.16,-1.34,-8.56,0.15,12.98,4.457,8558427600,16185
SZ002372,伟星新材,16.19,-1.34,27.95,0.35,28.416,3.088,25468699276,155322
SH600877,ST电能,5.88,-1.34,1.2,0.43,51.135,0,4834310767,48793
SH600967,内蒙一机,11.02,-1.34,4.29,0.72,30.234,0.617,18619742623,28200
SH900905,老凤祥B,2.938,-1.34,-5.57,0.11,7.289,5.523,1536919991,7573
SZ000681,视觉中国,15.4,-1.35,-10.5,0.76,67.923,0.208,10788892514,52584
SZ300130,新国都,15.3,-1.35,-11.5,2.23,33.085,1.634,7484718353,26624
SH600884,杉杉股份,11.68,-1.35,26.34,3.74,126.017,0.709,19015147795,61083
SH600501,航天晨光,10.26,-1.35,31.37,1.12,36.113,0,4322369736,22256
SZ002655,共达电声,8.04,-1.35,-39.96,1.71,104.865,0,2894400000,28847
SH601789,宁波建工,4.38,-1.35,17.25,0.71,17.638,2.283,4275230400,15646
SZ300861,美畅股份,54.88,-1.35,25.41,10.14,54.118,0.82,21952548800,3305
SZ002774,快意电梯,7.29,-1.35,-4.07,0.43,86.367,0.621,2473430661,4881
SH600520,文一科技,8.03,-1.35,-25.72,1.46,None,0,1272192900,16266
SH600060,海信视像,13.14,-1.35,22.29,0.52,20,0.967,17193443257,50361
SZ000691,亚太实业,5.1,-1.35,27.18,1,149.549,0,1648677000,10733
SZ000423,东阿阿胶,38.62,-1.35,9.82,0.62,None,0.526,25258311759,380266
SH600026,中远海能,7.25,-1.36,14.24,0.68,12.031,0.552,34529516166,47369
SH688233,神工股份,44.09,-1.36,104.03,1.4,253.741,None,7054400000,3353
SH600234,ST山水,8.69,-1.36,-3.55,0.07,118.957,0,1759254697,26335
SH603985,恒润股份,27.49,-1.36,152.11,1.53,28.448,1.507,5603561600,8301
SZ002533,金杯电工,5.82,-1.36,21.14,0.7,22.759,4.284,4275175732,11525
SZ300275,梅安森,12.36,-1.36,0.04,2.04,79.664,0.193,2091680328,10146
SH600388,龙净环保,9.42,-1.36,-1.39,0.82,12.961,2.123,10070472902,40878
SH600618,氯碱化工,7.28,-1.36,-0.32,0.4,16.876,1.374,8418591825,12382
SH600818,中路股份,9.42,-1.36,-20.97,0.36,None,0,3028039312,16468
SZ002189,中光学,18.16,-1.36,-9.89,0.91,49.167,0.606,4768237895,27636
SH600715,文投控股,2.91,-1.36,-18.03,0.38,None,0,5397623685,22387
SZ000831,五矿稀土,12.3,-1.36,-4.79,0.84,61.362,0.325,12064934466,93757
SH600726,华电能源,2.18,-1.36,23.16,0.54,None,0,4287351834,28234
SH900908,氯碱B股,0.431,-1.37,-20.93,0.07,6.68,3.281,498408390,1164
SZ002886,沃特股份,27.34,-1.37,14.24,1.34,53.708,0.261,3643835475,13122
SZ300528,幸福蓝海,7.93,-1.37,16.96,2.06,None,0,2954781868,9226
SZ000756,新华制药,10.11,-1.37,35.85,1.49,20.622,1.187,6286999009,16179
SH600332,白云山,31.07,-1.37,-11.27,0.65,20.998,1.896,50513324785,228733
SH600844,丹化科技,2.87,-1.37,-42.02,0.33,None,0,2917424569,9392
SH600403,大有能源,3.59,-1.37,-12.23,0.16,136.298,0.27,8583016523,11457
SZ002083,孚日股份,5.05,-1.37,-17.32,1.27,17.964,1.98,4585469342,19440
SH603329,上海雅仕,13.56,-1.38,-1.67,2.4,None,0,1789920000,6186
SH900904,神奇B股,0.645,-1.38,-20.57,0.05,41.604,0,344476200,1292
SZ002612,朗姿股份,9.28,-1.38,-3.1,0.87,None,1.293,4105893080,20195
SH601127,小康股份,9.3,-1.38,-18.05,0.62,None,0.43,11725148454,11673
SH603043,广州酒家,33.62,-1.38,11.75,0.4,41.006,0.892,13582351706,34440
SH601966,玲珑轮胎,29.29,-1.38,30.51,1.11,18.693,1.345,38361535127,25703
SZ002174,游族网络,15.77,-1.38,-31.95,1.35,41.956,0.558,14442488875,74146
SZ002527,新时达,5.7,-1.38,10.26,0.7,53.798,0.526,3535181855,38231
SH600858,银座股份,7.17,-1.38,39.32,0.39,None,0.488,3728877443,12461
SZ002953,日丰股份,22.12,-1.38,11.07,1.34,37.075,0.537,3846206311,4993
SZ002929,润建股份,26.96,-1.39,-2.27,1.2,25.608,0.445,5951321515,10136
SZ002207,准油股份,7.83,-1.39,36.17,0.6,55.131,0,2051893610,10643
SZ002599,盛通股份,4.25,-1.39,-9.77,0.57,28.679,0,2328659171,7879
SZ000860,顺鑫农业,58.69,-1.39,11.7,0.93,61.343,0.256,43534304584,149283
SZ300497,富祥药业,17.8,-1.39,51.97,1.42,20.395,0.691,8380474853,85883
SZ002265,西仪股份,7.81,-1.39,-10.95,0.43,None,0,2488001803,25854
SZ000561,烽火电子,7.8,-1.39,6.85,0.53,48.506,0,4716600104,35296
SH603997,继峰股份,7.79,-1.39,-1.01,0.61,None,2.573,7955534548,13805
SZ000823,超声电子,12.8,-1.39,-4.47,1.19,20.733,0.781,6873164800,25816
SH603616,韩建河山,6.36,-1.4,-22.82,0.49,None,0,1865769600,22350
SH601339,百隆东方,4.93,-1.4,25.63,3.83,35.287,1.217,7395000000,10970
SH603019,中科曙光,38.01,-1.4,54.3,0.91,77.25,0.263,49490954823,195553
SZ300209,天泽信息,14.81,-1.4,3.78,1.61,97.276,0,6275471275,15751
SZ003012,东鹏控股,14.8,-1.4,30.4,13.59,22.984,None,17360400000,3752
SZ002843,泰嘉股份,7.76,-1.4,-1.82,0.81,32.431,3.866,1629600000,5480
SZ300515,三德科技,14.13,-1.4,47.59,3.49,52.609,0.868,2910073500,5303
SH600100,同方股份,6.97,-1.41,-20.19,0.62,None,0.502,20658375688,144438
SH600693,东百集团,4.88,-1.41,-6.69,0.35,9.868,0,4383358242,9324
SZ002404,嘉欣丝绸,6.3,-1.41,2.83,0.53,26.203,3.175,3639343938,16557
SH603113,金能科技,11.92,-1.41,10.47,0.62,10.086,1.242,8057279467,8400
SH603077,和邦生物,1.4,-1.41,-5.41,0.94,46.773,0,12363750319,17643
SH688015,交控科技,44.1,-1.41,33.86,0.86,38.701,None,7056000000,4945
SZ002337,赛象科技,3.5,-1.41,-2.72,0.27,250.115,0.571,2060155125,17915
SH688313,仕佳光子-U,25.91,-1.41,139.46,3.15,363.685,None,11887568318,1214
SH900901,云赛B股,0.491,-1.41,-18.47,0.11,21.293,1.552,671527666,1252
SH688080,映翰通,70.03,-1.42,153.99,1.03,68.713,None,3671587884,1828
SH600900,长江电力,18.73,-1.42,5.66,0.07,20.406,3.512,425955023378,220019
SH603029,天鹅股份,15.23,-1.42,4.94,0.38,96.138,0.65,1421568200,5786
SZ002673,西部证券,9.73,-1.42,0.07,0.76,33.605,0.647,34072900962,99909
SZ300214,日科化学,9.04,-1.42,9.64,0.97,17.142,0.664,3849346031,6366
SH603867,新化股份,26.45,-1.42,11.43,2.61,22.611,0.945,3703000000,6085
SH600351,亚宝药业,5.54,-1.42,-4.63,1.05,None,0.361,4265800127,28317
SZ002635,安洁科技,22.23,-1.42,33.35,1.73,None,0,14098312238,62130
SZ300388,国祯环保,9.74,-1.42,-6.3,0.72,20.676,1.198,6807816898,13675
SH603339,四方科技,9.7,-1.42,7.32,0.37,22.366,1.31,3001579398,11200
SH600323,瀚蓝环境,25.05,-1.42,44.2,0.54,21.031,0.878,19194913651,31326
SH600137,浪莎股份,15.99,-1.42,3.29,0.4,98.121,0.625,1554509232,32776
SZ300231,银信科技,11.03,-1.43,34.57,5.91,32.295,1.36,4876365427,20879
SH600714,金瑞矿业,5.53,-1.43,-4.82,0.32,None,0,1593614790,11043
SH603365,水星家纺,14.43,-1.43,-0.73,0.81,13.932,5.544,3848048100,8193
SZ002193,如意集团,6.87,-1.43,-12.6,0.64,139.381,0,1797985829,11621
SZ002658,雪迪龙,6.19,-1.43,-12.97,0.35,38.868,1.712,3744331464,26216
SZ002615,哈尔斯,5.52,-1.43,1.58,1.85,None,1.449,2266413076,17572
SZ002540,亚太科技,4.83,-1.43,15.51,0.28,17.426,4.969,6136657485,16340
SZ002842,翔鹭钨业,9.63,-1.43,-24.49,0.61,62.499,0.521,2635169051,7998
SH600292,远达环保,5.5,-1.43,-2.11,0.3,41.799,0.909,4294492895,18735
SH603390,通达电气,12.38,-1.43,-33.45,2.31,54.944,0.808,4353884862,3552
SH600886,国投电力,8.99,-1.43,0.67,0.08,11.246,2.664,62476214890,365907
SZ002695,煌上煌,22,-1.43,34.75,1.04,47.484,0.455,11281290416,37189
SH600242,*ST中昌,2.75,-1.43,-65.06,1.31,None,0,1255829086,13889
SH603948,建业股份,21.29,-1.44,51.08,1.64,26.012,1.174,3406400000,2209
SH601099,太平洋,4.11,-1.44,8.44,1.69,177.412,0,28015060281,128536
SZ300042,朗科科技,18.52,-1.44,16.59,1.84,42.782,0.108,3711408000,13488
SZ300478,杭州高新,13.61,-1.45,14.66,2.53,None,0,1724019530,6898
SH603657,春光科技,21.14,-1.45,22.5,3.13,25.876,1.689,2841216000,5290
SZ002361,神剑股份,4.75,-1.45,11.04,0.98,38.471,2.105,3978477051,12917
SH600507,方大特钢,5.44,-1.45,-19.43,0.59,7.939,0,11728369213,60057
SZ002309,中利集团,6.1,-1.45,-0.81,0.79,None,0,5317901115,18921
SZ000917,电广传媒,5.43,-1.45,-19.27,0.47,None,0.276,7697330915,120276
SZ000839,中信国安,2.71,-1.45,-23.45,0.65,None,0,10622729414,87007
SZ002037,保利联合,6.82,-1.45,-0.13,0.45,41.516,0.88,3325604607,16346
SZ000803,*ST北能,14.95,-1.45,7.48,0.16,None,0,2843868698,10759
SZ002393,力生制药,25.15,-1.45,-6.96,0.34,29.444,1.193,4588743049,9199
SZ002185,华天科技,14.23,-1.45,90.7,1.22,83.284,0.105,38990253704,131622
SH603203,快克股份,29.88,-1.45,8.69,0.76,26.249,0.707,4677229556,13465
SH600548,深高速,8.84,-1.45,-18.97,0.11,19.982,5.882,19278009682,26470
SH600848,上海临港,23.79,-1.45,-2.01,0.67,36.424,1.009,50008202763,34412
SH601139,深圳燃气,7.45,-1.46,-2.23,0.24,19.112,2.416,21431918203,18105
SZ002490,山东墨龙,3.37,-1.46,-11.08,0.49,None,0,2688749108,10287
SZ002081,金螳螂,9.46,-1.46,10,0.38,11.293,2.115,25384573198,114537
SZ000570,苏常柴A,4.72,-1.46,2.83,0.56,79.003,0,2649686819,19220
SH900912,外高B股,1.014,-1.46,-14.42,0.18,13.546,3.352,1151244012,3791
SZ002732,燕塘乳业,25.57,-1.46,18.48,0.37,34.226,1.564,4023439500,18748
SZ000536,*ST华映,2.02,-1.46,-25.19,0.37,None,0,5587386262,18239
SZ002031,巨轮智能,2.02,-1.46,2.07,0.97,255.588,0.05,4442779253,18656
SH600406,国电南瑞,20.29,-1.46,-2.94,0.33,20.755,1.429,93779179197,78534
SZ000969,安泰科技,6.74,-1.46,1.2,0.44,48.782,0,6915294574,68748
SZ002475,立讯精密,56.75,-1.46,102.56,0.5,68.927,0.163,396334684074,240015
SZ300566,激智科技,31.62,-1.46,28.77,1.29,57.1,0.158,4907439810,8997
SH601336,新华保险,67.7,-1.46,41.17,0.9,17.266,2.083,211193304820,189135
SZ002197,证通电子,10.07,-1.47,25.88,1.16,372.724,0,5187630466,40123
SH605199,葫芦娃,26.81,-1.47,416.57,6.67,87.783,0,10726915641,7045
SH600185,格力地产,10.06,-1.47,107.85,0.49,38.357,0,20734579786,43413
SH601778,晶科科技,6.69,-1.47,53.66,2.24,26.028,0.404,18501207858,10994
SH600477,杭萧钢构,4.01,-1.47,45.92,0.62,11.66,2.494,8636487018,30257
SH600971,恒源煤电,5.35,-1.47,-3.9,1.35,6.271,6.542,6420026129,16742
SH600446,金证股份,18.11,-1.47,-11.9,0.74,40.414,0.155,15582577165,233803
SZ002267,陕天然气,6.71,-1.47,-3.32,0.46,15.839,2.981,7462026236,15140
SZ000800,一汽解放,12.04,-1.47,20.76,1.75,136.238,0,55500381192,59847
SZ002548,金新农,8.74,-1.47,28.53,1.07,15.938,0.176,4916535658,24997
SH603610,麒盛科技,32.25,-1.47,-0.79,1.97,18.425,2.247,6690554588,7653
SH600082,海泰发展,3.35,-1.47,-16.67,0.53,None,0,2164488017,26990
SH600742,一汽富维,10.7,-1.47,17.15,0.61,14.105,1.418,7159594358,24168
SZ002620,瑞和股份,6.03,-1.47,-0.31,0.54,20.206,0.996,2281100760,8539
SH600321,正源股份,2.01,-1.47,-6.92,0.36,None,0.498,3036205500,13657
SH600590,泰豪科技,6,-1.48,4.03,0.66,45.226,0.917,5197792704,39100
SZ300855,图南股份,44.58,-1.48,324.17,12.97,89.381,0,8916000000,4350
SH688333,铂力特,122.62,-1.48,122.45,1.85,145.726,None,9809600000,8051
SH688026,洁特生物,66.04,-1.48,302.73,2.04,43.47,None,6604000000,3666
SZ002054,德美化工,7.32,-1.48,-3.21,1.05,28.305,0.656,3068769661,19819
SZ002364,中恒电气,10.59,-1.49,-7.76,0.79,87.868,0.944,5968152926,26706
SZ300649,杭州园林,19.23,-1.49,-3.31,2,39.352,0.546,2461440000,8245
SZ002965,祥鑫科技,33.72,-1.49,-7.99,5.05,34.694,0.919,5081604000,4242
SZ002935,天奥电子,25.77,-1.49,17.88,1.46,49.952,0.597,5360327505,12017
SH601568,北元集团,11.92,-1.49,17.21,14.75,26.893,None,43044444455,4650
SZ300401,花园生物,14.5,-1.49,16.47,1.03,28.888,0,7989609577,28149
SZ300218,安利股份,13.26,-1.49,69.76,1.37,77.857,0.905,2877247620,6554
SZ000850,华茂股份,3.98,-1.49,-0.2,1.09,2182.415,1.256,3755786736,24499
SZ002279,久其软件,5.95,-1.49,-1.98,0.66,160.875,0,4231970600,25181
SH601888,中国中免,193.06,-1.49,117.87,0.35,166.19,0.373,376944928525,187306
SH603663,三祥新材,15.14,-1.5,13.96,0.52,38.986,0.652,2913850547,5853
SZ300256,星星科技,7.86,-1.5,30.13,1.89,24.968,0,7529380073,32756
SH603160,汇顶科技,174.19,-1.5,-15.27,0.9,42.006,0.458,79720981460,98100
SZ300012,华测检测,25.61,-1.5,72.09,0.58,83.8,0.137,42628375486,79282
SH603003,龙宇燃油,7.88,-1.5,-2.96,0.59,882.308,0,3282275328,12661
SZ002262,恩华药业,15.71,-1.5,35.93,0.74,23.058,0.637,16009984194,65507
SH603021,山东华鹏,5.93,-1.5,-28.47,0.85,None,0,1897292055,15546
SH601908,京运通,5.26,-1.5,75.33,1.12,24.897,0,10483273107,19986
SH600692,亚通股份,6.57,-1.5,2.82,0.79,275.855,0,2311089900,20416
SZ002588,史丹利,5.24,-1.5,34.66,0.72,41.821,0.382,6062072160,16134
SH600281,太化股份,3.91,-1.51,-5.1,0.4,26.987,0,2011311918,7771
SZ002449,国星光电,10.44,-1.51,-16.21,1.34,37.568,2.874,6456901644,32099
SH600985,淮北矿业,10.44,-1.51,12.11,1.3,6.446,5.747,22680455893,8545
SH600965,福成股份,5.88,-1.51,-15.06,0.31,28.696,2.551,4813961615,27320
SZ002708,光洋股份,6.54,-1.51,-19.36,0.78,222.972,0,3066351437,20006
SH688289,圣湘生物,118.36,-1.51,134.47,7.42,37.487,None,47344000000,3850
SZ002608,江苏国信,6.53,-1.51,-15.3,0.05,11.845,0,24670860467,33414
SH600686,金龙汽车,6.47,-1.52,-7.45,0.67,None,0.386,4639296788,22719
SZ200521,虹美菱B,1.95,-1.52,-7.21,0.02,None,2.787,2036965868,636
SZ300072,三聚环保,7.76,-1.52,23.53,2.3,None,0.387,18233829544,100967
SZ002676,顺威股份,3.23,-1.52,2.87,0.82,161.266,0,2325600000,11610
SZ300507,苏奥传感,14.93,-1.52,47.14,7.52,47.569,0.478,4600237572,10813
SZ002506,协鑫集成,3.89,-1.52,-34.18,1.66,None,0,19768753602,72358
SH603927,中科软,38.79,-1.52,-42.02,1.1,42.497,1.16,16446960000,13545
SH600283,钱江水利,10.39,-1.52,-0.67,0.45,35.43,0,3667625926,28027
SZ000025,特力A,20.14,-1.52,-4.77,0.81,43.303,0.209,8681514565,44783
SZ002436,兴森科技,10.96,-1.53,35.49,0.98,30.812,0.73,16307466244,40835
SZ002592,ST八菱,4.51,-1.53,-67.27,0.67,None,0,1277823518,14945
SZ002405,四维图新,14.83,-1.53,-7.81,0.81,321.701,0.121,29089981811,182230
SZ002362,汉王科技,24.49,-1.53,53.25,5.58,117.691,0,5314067761,37819
SH600535,天士力,16.75,-1.53,11.11,0.42,32.118,1.97,25337159336,114404
SH600773,西藏城投,5.81,-1.53,0.42,0.36,44.658,0.258,4762228923,33014
SZ300088,长信科技,10.27,-1.53,1.05,1.33,27.024,0.968,25135652998,90701
SZ002012,凯恩股份,5.76,-1.54,1.59,1.73,40.532,0.365,2693522707,24289
SZ002263,大东南,2.55,-1.54,23.79,0.86,48.028,0,4789818255,25258
SZ000058,深赛格,7.67,-1.54,4.77,1.14,174.763,0.391,9477483430,27713
SZ000090,天健集团,7.02,-1.54,40.89,0.65,5.859,5.413,13117188947,18354
SH603096,新经典,46.78,-1.54,-14.35,0.28,25.842,1.593,6368863100,5645
SH600653,申华控股,1.92,-1.54,-5.88,0.46,None,0,3737050209,19511
SZ300602,飞荣达,24.91,-1.54,-7.62,0.94,34.519,0.243,12618841016,28197
SZ000972,ST中基,2.55,-1.54,-26.3,0.23,None,0,1966773126,12751
SZ002079,苏州固锝,10.23,-1.54,-13.28,0.89,76.041,0.391,7447148312,54707
SZ002403,爱仕达,8.96,-1.54,5.41,0.51,16.317,0,3138874377,11939
SZ000790,华神科技,5.1,-1.54,12.82,0.55,66.417,0.196,3143438876,16451
SZ002130,沃尔核材,5.13,-1.54,4.29,0.77,25.619,0.39,6458295828,36519
SZ002184,海得控制,14.7,-1.54,39.37,1.77,41.397,0.68,3519083700,19156
SZ000707,ST双环,2.56,-1.54,-16.88,0.26,None,0,1188213158,7697
SZ300999,金龙鱼,47.9,-1.54,86.38,20.85,38.085,None,259694234574,38339
SH600213,亚星客车,7.02,-1.54,-19.12,1.15,None,0,1544400000,18317
SH603928,兴业股份,12.08,-1.55,-0.11,0.41,18.129,1.656,2435328000,3887
SZ002537,海联金汇,6.97,-1.55,-0.71,1.09,None,0,8627711616,25356
SZ002556,辉隆股份,8.91,-1.55,58.83,0.94,33.993,1.119,7654066385,25134
SH603067,振华股份,7,-1.55,17.34,0.99,24.289,1.429,3018400000,7916
SZ000032,深桑达A,20.97,-1.55,48.31,0.25,73.135,0.381,8665216291,32586
SZ002817,黄山胶囊,14.62,-1.55,10.29,0.88,53.823,0.382,2154096180,4420
SH603527,众源新材,8.88,-1.55,6.77,0.35,27.522,1.77,2165157120,4177
SZ300249,依米康,7.62,-1.55,20.57,4.4,None,0,3333522878,12147
SH603357,设计总院,10.18,-1.55,-1.29,0.32,15.163,2.161,4627244666,9397
SH603859,能科股份,35.55,-1.55,29.01,0.72,49.627,0.141,4946864087,11502
SZ300281,金明精机,7.59,-1.56,26.36,3.21,94.847,0.198,3179629972,7592
SH600519,贵州茅台,1715.33,-1.56,46.69,0.15,49.132,0.993,2154793772274,1295108
SZ002053,云南能投,7.57,-1.56,5.74,0.15,24.091,1.057,5760607745,15456
SH603929,亚翔集成,14.55,-1.56,-3.08,0.69,74.388,1.718,3104388000,12097
SH900939,汇丽B,0.822,-1.56,24.73,0.13,71.117,0,149193000,1813
SH603165,荣晟环保,13.89,-1.56,17.9,0.75,14.525,2.193,3478139382,9655
SZ000949,新乡化纤,3.15,-1.56,-18.36,0.45,43.793,0.317,3961616554,11314
SH603933,睿能科技,12.63,-1.56,-20.16,0.44,178.359,0.792,2541575316,5543
SZ300087,荃银高科,20.85,-1.56,105.82,5.23,82.417,0.24,8972381980,18442
SZ300369,绿盟科技,19.44,-1.57,7.64,0.46,67.775,0.309,15515407330,32672
SH600276,恒瑞医药,88.15,-1.57,21.16,0.28,79.941,0.217,467790042559,522407
SZ000625,长安汽车,15.63,-1.57,55.83,1.71,34.191,0,75065396227,216056
SZ300313,天山生物,21.37,-1.57,292.83,8.03,None,0,6688326953,43430
SZ300800,力合科技,37.62,-1.57,-0.31,4.7,26.585,0.665,6019200000,3175
SZ000897,津滨发展,2.5,-1.57,19.05,0.59,11.217,0,4043180585,79149
SZ300404,博济医药,13.19,-1.57,14.76,3.76,192.565,0.058,2989110559,13852
SH600867,通化东宝,13.76,-1.57,10.24,0.64,34.114,1.453,27987681994,108401
SH688056,莱伯泰科,36.27,-1.57,46.25,4.02,44.165,None,2430090000,472
SZ000802,北京文化,6.91,-1.57,-25.62,1.87,None,0,4946870762,66985
SH600067,冠城大通,3.75,-1.57,-5.78,0.44,10.027,0,5595415219,19107
SH603439,贵州三力,24.47,-1.57,232.93,2.52,80.071,0,9967174626,6232
SZ000996,中国中期,8.7,-1.58,-17.92,1.36,374.232,0,3001500000,26361
SZ002455,百川股份,4.97,-1.58,-19.28,0.6,80.753,2.716,2569554908,11357
SZ002787,华源控股,8.08,-1.58,12.43,1.41,35.746,1.218,2553075552,53898
SZ002231,奥维通信,6.22,-1.58,-11.14,0.57,39.573,0,2219296000,25687
SZ000596,古井贡酒,207.13,-1.58,53.75,0.46,55.658,0.724,104310668000,71810
SH600958,东方证券,11.2,-1.58,5.73,0.57,28.468,1.339,78328944994,45147
SH600250,南纺股份,5.62,-1.58,-13,1.04,15.9,0,1745537600,10891
SH603888,新华网,20.62,-1.58,-1.54,0.62,61.085,0.946,10702385403,22045
SZ000938,紫光股份,23.58,-1.59,4.81,0.83,35.892,0.454,67440683429,93583
SZ002559,亚威股份,5.56,-1.59,-1.4,0.71,32.983,0.899,3095379947,17106
SZ300543,朗科智能,16.67,-1.59,23.61,5.65,33.869,0.883,3438682599,7659
SH600353,旭光电子,5.56,-1.59,0.13,0.38,53.267,1.079,3023083200,11575
SH603823,百合花,14.8,-1.6,-20.85,1.09,21.499,1.496,4662000000,6503
SZ002765,蓝黛传动,4.93,-1.6,-3.9,1.38,None,0,2835614180,12561
SZ002538,司尔特,5.55,-1.6,18.39,0.54,14.8,1.441,3985727289,17426
SZ002089,ST新海,2.46,-1.6,32.97,0.45,18.259,0,3381687255,21162
SZ002963,豪尔赛,22.7,-1.6,-33.38,1.66,70.006,0.661,3413170411,2005
SZ300047,天源迪科,9.23,-1.6,16.28,3.9,44.393,0.217,5886383323,110437
SZ002473,ST圣莱,5.54,-1.6,-37.4,0.14,None,0,886400000,9405
SH603799,华友钴业,35.62,-1.6,-9.57,0.99,93.152,0,40651735556,115649
SZ002644,佛慈制药,7.92,-1.61,8.43,0.63,36.764,0.758,4044403440,13512
SH600056,中国医药,14.67,-1.61,14.61,0.82,14.645,1.878,15674682784,48250
SH603786,科博达,73.75,-1.61,42.25,1.57,62.406,0.488,29507375000,4140
SH688330,宏力达,90.42,-1.61,2.48,8.73,36.418,None,9042000000,875
SZ002424,贵州百灵,8.56,-1.61,0.82,0.62,64.742,2.57,12079872000,48321
SH603226,菲林格尔,10.39,-1.61,-24.07,0.58,28.061,0,2185538162,4013
SH688023,安恒信息,239.1,-1.61,71.02,3.17,195.465,None,17711111333,5961
SZ002687,乔治白,6.1,-1.61,-0.81,1.9,16.958,0,2135000000,11418
SH600490,鹏欣资源,3.67,-1.61,-21.08,0.42,None,0,8121295580,36042
SZ000993,闽东电力,6.1,-1.61,-16.89,0.62,None,0,2793503876,14062
SH603260,合盛硅业,27.88,-1.62,-4.52,0.48,28.998,0.825,26151440000,23855
SH688022,瀚川智能,38.18,-1.62,-12.58,1.17,53.703,None,4123440000,4331
SZ300817,双飞股份,38.76,-1.62,155.04,25.59,56.508,0.537,3917240640,2756
SZ002137,麦达数字,7.31,-1.62,0.41,1.06,242.346,0,4221560483,17865
SZ002603,以岭药业,27.3,-1.62,121.21,0.94,37.948,0.733,32861486740,101348
SZ002099,海翔药业,7.88,-1.62,15.44,0.6,23.596,3.807,12755476194,30217
SH600622,光大嘉宝,3.65,-1.62,-5.18,0.45,17.134,1.644,5473851717,17116
SZ002434,万里扬,11.52,-1.62,22.92,3.11,27.492,0.868,15436800000,16189
SH688118,普元信息,34.61,-1.62,-13.54,1.92,56.714,None,3301794000,3224
SH603038,华立股份,10.26,-1.63,-0.06,0.26,46.417,1.601,1889535024,2738
SH600300,维维股份,3.63,-1.63,23.05,0.76,49.352,0,6069360000,21556
SH900916,凤凰B股,0.423,-1.63,-5.58,0.09,21.953,0,170130155,3873
SZ002772,众兴菌业,9.64,-1.63,40.99,2.79,23.691,1.037,3544764955,26173
SH603920,世运电路,23.6,-1.63,25.9,0.36,27.854,2.119,9664086720,15103
SZ002232,启明信息,12.06,-1.63,39,1.41,36.658,0.141,4927094367,54481
SH603708,家家悦,30.8,-1.63,28.26,0.57,36.131,1.623,18738720000,15797
SH603602,纵横通信,12.64,-1.63,-30.39,0.53,None,0.243,2576537600,11471
SH601969,海南矿业,5.44,-1.63,-6.04,0.14,104.725,0,10633678508,14704
SZ002340,格林美,4.83,-1.63,-0.17,1.07,43.14,0.621,23108782685,152440
SZ002363,隆基机械,6.03,-1.63,4.67,0.83,51.504,7.38,2509084815,23304
SZ002253,川大智胜,15.72,-1.63,9.68,1.79,58.506,0.763,3546842213,83380
SH688066,航天宏图,43.92,-1.63,14.79,0.92,63.252,None,7289987985,6220
SH603335,迪生力,4.8,-1.64,-0.56,0.84,48.352,0.417,2055094080,5282
SZ000156,华数传媒,10.18,-1.64,2.62,0.35,26.225,6.189,14591522362,36547
SH603650,彤程新材,37.18,-1.64,116.93,2.08,65.709,0.888,21787015250,12839
SZ300683,海特生物,48.05,-1.64,60.17,0.58,1439.726,0.333,4966209672,10694
SZ002173,创新医疗,6.59,-1.64,5.61,0.45,None,0,2997503445,10295
