股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,52周最低,52周最高
002085,万丰奥威,7.52,4.44,10.52,4.27,34.212,2.66,15895291020.0,5.7154,8.0482
600647,同达创业,13.0,-1.59,-4.76,0.44,871.507,0.0,1808866150.0,11.13,16.82
200012,南玻B,2.4,2.56,0.77,0.21,8.838,3.188,2662478477.0,1.9285,2.748
300333,兆日科技,12.66,6.39,20.73,13.35,2136.665,0.474,4205273048.0,8.1231,13.9
002532,天山铝业,7.24,-1.63,20.07,1.18,42.594,0.0,3118988409.0,5.16,10.59
000155,川能动力,5.3,2.71,22.4,2.2,37.199,0.0,6731000000.0,3.55,6.06
300833,浩洋股份,54.89,0.02,5.38,2.86,41.015,0.0,1157190980.0,54.09,91.84
601169,北京银行,4.68,0.21,-12.65,0.25,4.966,6.517,85400690647.0,4.4241,5.4523
600486,扬农化工,93.1,0.0,36.6,None,25.683,0.698,28851588242.0,50.2781,98.1927
601077,渝农商行,4.4,-1.57,-31.17,1.12,5.614,5.227,25847646079.0,4.38,7.5565
002423,中粮资本,9.81,2.4,1.3,1.54,25.254,0.285,4934298320.0,7.6793,11.39
002142,宁波银行,33.52,-1.35,20.97,0.7,14.11,1.492,188409541245.0,21.636,37.63
600998,九州通,18.04,-0.66,27.49,0.63,11.864,0.0,30498194387.0,12.75,20.59
600532,宏达矿业,11.44,1.69,203.45,1.2,29.913,0.0,5903791837.0,2.73,12.86
000780,*ST平能,2.74,0.74,-8.67,0.52,-20.779,0.0,2779199328.0,1.98,3.33
600599,*ST熊猫,5.86,5.02,-44.3,2.35,-20.381,0.0,972760000.0,4.93,12.08
601998,中信银行,5.05,0.0,-14.57,0.06,5.593,4.733,161121267424.0,4.7614,6.2177
000968,蓝焰控股,7.72,-1.4,-24.28,0.37,26.65,0.648,7467769612.0,7.2635,11.2679
601158,重庆水务,5.21,-0.19,-2.27,0.05,14.463,4.933,25008000000.0,4.7882,5.64
200488,晨鸣B,2.6,-0.38,-19.74,0.15,4.017,6.165,1836601692.0,2.4673,3.4467
603717,天域生态,7.61,-0.13,-13.23,0.45,372.593,0.0,1840069386.0,7.16,11.87
300029,ST天龙,5.49,3.58,-7.58,2.68,-16.699,0.0,1098000000.0,4.55,8.47
600016,民生银行,5.13,-2.84,-13.6,0.53,4.923,7.212,181920692083.0,5.12,6.3235
603612,索通发展,12.25,-2.93,-0.72,3.84,36.75,0.4,5219034088.0,9.511,17.25
300270,中威电子,7.75,-1.77,-5.72,4.57,-22.659,0.0,1534788029.0,5.91,10.87
600309,万华化学,79.58,1.39,45.8,1.11,32.964,1.634,113302535904.0,36.5368,82.95
601816,京沪高铁,5.54,-0.72,14.48,1.15,56.195,0.953,17793701719.0,5.5,8.1515
000552,靖远煤电,2.74,2.62,11.0,0.82,11.978,3.65,6257451058.0,2.0283,3.07
300276,三丰智能,6.15,9.82,40.78,9.91,53.879,0.903,4964300812.0,3.4178,7.74
300305,裕兴股份,11.33,2.07,36.19,1.79,30.171,0.918,2635304964.0,6.8139,12.6
600565,迪马股份,2.75,-0.36,-21.6,0.29,5.915,2.074,6606534781.0,2.6455,3.5763
600822,上海物贸,11.1,0.0,8.61,1.32,102.914,0.0,4397241779.0,7.8,13.68
600623,华谊集团,5.41,-0.18,-17.18,0.32,84.647,1.848,10074484488.0,4.9312,6.9253
600530,*ST交昂,2.83,-0.7,-42.48,0.52,-18.99,0.0,2207400000.0,2.55,5.28
600757,长江传媒,5.3,-1.49,-10.66,0.86,7.904,3.774,6431534646.0,4.7766,6.3559
002585,双星新材,9.31,0.22,104.01,2.42,21.94,0.322,8190894513.0,3.7582,11.17
600153,建发股份,8.54,2.15,0.66,0.53,4.274,5.855,24212612526.0,6.5968,10.49
002331,皖通科技,11.44,2.88,16.64,0.98,35.455,0.612,4381820426.0,8.2778,14.5086
603197,保隆科技,31.2,1.63,-0.02,2.52,26.86,1.032,5114960978.0,21.7835,43.1512
603990,麦迪科技,48.77,6.21,83.16,3.12,187.899,0.201,7100912000.0,23.8797,55.95
600212,*ST江泉,2.92,1.39,-29.3,0.4,-12.979,0.0,1494155862.0,2.53,4.96
600358,*ST联合,2.93,-0.68,-30.24,0.27,-9.262,0.0,1479464414.0,2.49,5.08
002616,长青集团,8.58,-3.38,7.04,1.73,17.453,2.331,3910996038.0,6.9574,12.3
600685,中船防务,24.77,-4.47,67.93,1.71,8.879,0.0,20346949433.0,11.8,45.1
600528,中铁工业,9.04,0.11,-20.36,0.23,11.391,1.394,20082826356.0,8.3407,11.3513
603838,四通股份,8.53,0.0,2.44,0.22,-218.302,0.488,2274780400.0,6.7369,11.52
603668,天马科技,8.12,-3.33,-1.69,2.39,42.134,0.0,2748674826.0,6.71,13.16
002677,浙江美大,19.62,3.32,54.2,3.4,25.829,2.762,5482240452.0,9.8381,22.0
603315,福鞍股份,11.84,0.25,-1.33,0.46,33.518,1.394,2604218668.0,9.9852,14.26
002757,南兴股份,18.02,1.64,62.72,1.03,21.382,1.11,4328367726.0,9.6186,22.67
000619,海螺型材,5.85,0.86,1.65,0.7,64.626,0.513,2106000000.0,4.4727,6.86
300658,延江股份,32.1,1.9,116.92,6.41,14.576,0.934,2858039550.0,13.025,46.7512
000718,苏宁环球,3.07,0.33,-12.03,0.28,7.316,9.772,7027789986.0,2.622,3.9
002026,山东威达,12.5,2.38,143.32,3.98,-97.925,0.637,5279846488.0,4.2516,13.56
002766,*ST索菱,3.14,0.0,0.0,0.0,97.389,0.0,927819217.0,1.93,5.94
000066,中国长城,14.56,-3.89,-5.88,1.49,58.803,0.598,42628936066.0,10.8173,22.2
600170,上海建工,3.0,-1.32,-11.53,0.24,7.738,4.667,26713193184.0,2.7876,3.554
600855,航天长峰,14.26,-9.92,16.25,4.85,48.651,0.211,4861685030.0,9.5419,29.6038
000068,华控赛格,3.07,-0.32,-26.38,0.36,4242.58,0.0,3090481394.0,3.0,4.58
300498,温氏股份,18.72,-1.21,-30.6,0.48,7.4,6.054,90548246562.0,18.2,33.0176
601988,中国银行,3.19,0.31,-8.81,0.04,5.412,5.987,672341992359.0,3.18,3.7539
600346,恒力石化,19.68,1.97,26.02,0.55,10.572,2.033,91156492785.0,11.5956,21.65
600609,金杯汽车,5.41,0.19,36.62,0.76,105.971,0.0,5911329184.0,3.16,9.78
002572,索菲亚,28.7,1.77,41.02,2.68,24.829,1.916,18294641738.0,15.7373,30.65
300427,红相股份,24.3,-2.53,74.0,1.7,33.289,0.543,7677396432.0,11.6048,34.66
603788,宁波高发,15.78,-1.44,-0.76,0.97,20.321,3.802,3519966773.0,12.9879,20.19
603970,中农立华,15.9,-2.63,25.46,1.56,23.454,1.572,1518769526.0,10.9232,17.97
300510,金冠股份,6.43,0.63,-8.14,2.38,-4.376,0.0,5072968021.0,4.15,8.09
300636,同和药业,29.92,4.03,61.79,1.79,57.5,0.284,3259948380.0,12.6488,43.39
300871,回盛生物,51.83,0.15,54.21,8.69,44.027,None,1361668845.0,43.35,87.99
300080,易成新能,6.25,0.64,18.82,1.62,-39.516,0.0,6817689531.0,4.07,8.06
603686,龙马环卫,20.2,-1.7,86.68,2.4,20.889,0.99,8396245887.0,9.7107,29.8
601877,正泰电器,30.06,2.52,14.34,0.79,16.38,1.663,64628204943.0,22.0424,35.28
002614,奥佳华,14.67,3.82,41.9,3.94,22.084,1.24,5741232452.0,8.2372,19.29
000056,皇庭国际,3.26,0.62,-21.26,0.49,-100.506,0.0,2946155833.0,3.19,4.58
002742,三圣股份,6.39,-4.77,6.11,0.66,30.121,0.626,2618142750.0,4.7799,8.65
002162,悦心健康,3.25,-2.11,-11.2,1.07,48.714,0.0,2771052772.0,2.93,3.96
002479,富春环保,6.85,-0.87,0.16,0.65,19.835,2.19,6042687907.0,5.1415,8.8293
002278,神开股份,7.26,0.14,15.8,1.77,89.737,0.689,2447455851.0,4.9024,8.08
603556,海兴电力,14.75,2.5,-5.78,0.7,13.88,4.082,7208089590.0,13.3788,18.0849
600665,天地源,3.39,-2.31,-4.83,0.2,9.536,4.366,2929375346.0,2.9749,3.92
000671,阳光城,6.95,1.31,-15.71,0.54,6.352,2.851,28058423469.0,6.053,8.5944
002051,中工国际,6.78,-2.02,-28.93,0.48,19.7,2.212,7536905715.0,6.73,9.7556
603893,瑞芯微,77.45,2.73,704.27,6.62,119.839,0.452,3252900000.0,11.5599,114.98
900902,市北B股,0.348,-3.6,-8.92,0.28,17.715,0.489,162115800.0,0.3045,0.46
600959,江苏有线,3.6,2.27,-8.89,0.82,76.674,0.833,16298068126.0,3.3356,4.2589
600241,*ST时万,3.39,-3.97,-33.27,1.4,-3.583,0.0,852812374.0,2.96,5.7
002973,侨银环保,24.46,-2.04,326.74,2.86,30.781,0.139,1000169400.0,6.8804,31.2
603322,超讯通信,19.57,1.98,-6.14,1.62,3242.709,0.0,3063096400.0,14.84,26.44
601399,ST国重装,3.85,-1.53,15.96,1.4,59.889,0.0,1900274191.0,3.79,9.59
600310,桂东电力,3.72,-1.85,-11.93,0.47,34.365,1.613,3079323000.0,3.3573,5.05
300001,特锐德,22.67,4.57,32.06,6.56,96.613,0.088,21416880770.0,15.1179,27.2382
300521,爱司凯,22.99,-3.28,117.34,1.05,-239.207,0.022,3310538274.0,8.6983,29.88
600774,汉商集团,11.49,1.5,2.96,0.21,-38.542,0.0,2605446329.0,9.2,16.79
002146,荣盛发展,7.02,-0.14,-24.52,0.42,3.534,6.838,27332952014.0,6.7367,9.6982
000576,广东甘化,11.15,5.29,46.52,3.52,6.524,0.0,4771965850.0,5.61,13.62
600824,益民集团,3.98,-0.75,16.29,0.3,219.544,0.628,4195027751.0,2.8256,5.1438
603725,天安新材,8.02,0.25,6.54,0.84,83.748,1.247,1646923040.0,5.4981,9.3
600869,智慧能源,3.82,-2.05,-21.81,0.55,-82.753,0.314,8477927490.0,3.81,5.4835
002717,岭南股份,3.76,-4.57,-19.58,1.93,57.963,0.588,4006435453.0,3.66,6.9538
000967,盈峰环境,8.44,3.94,38.57,1.21,20.615,1.303,16919714437.0,5.3603,10.47
000909,数源科技,7.72,-1.15,-0.77,0.67,105.186,0.0,2411361022.0,6.7,10.85
600719,大连热电,3.79,0.0,-17.79,0.57,479.274,0.237,1533432484.0,3.6922,5.1691
601997,贵阳银行,7.63,0.0,-16.75,0.85,4.264,4.063,23622404249.0,7.0751,9.3855
000862,银星能源,3.92,-1.75,-22.22,1.61,78.132,0.0,1965303329.0,3.43,5.69
300280,紫天科技,55.49,3.51,240.91,2.52,34.84,0.09,8562282848.0,14.0687,61.84
603192,汇得科技,25.11,0.04,-9.97,1.36,26.591,1.481,669600008.0,21.5286,30.68
300052,中青宝,10.58,-0.19,-31.61,2.8,-182.238,0.189,2760285689.0,9.4012,18.2335
603843,正平股份,4.11,-2.61,-11.85,1.06,31.315,0.487,2301617262.0,3.6362,6.0072
600671,*ST目药,9.01,-4.05,-26.87,0.35,22.745,0.0,1096702002.0,5.97,13.82
600593,大连圣亚,42.5,-1.85,-2.21,0.8,-57.502,0.0,5474000000.0,36.54,48.13
601989,中国重工,4.05,-2.64,-22.71,0.36,-113.507,0.0,74049823945.0,3.98,5.6
688039,当虹科技,75.39,-3.72,-8.78,3.21,68.157,None,1296708000.0,69.3,143.01
000833,粤桂股份,4.45,-2.2,-11.27,0.55,-137.158,0.337,1682478348.0,4.2173,6.3908
600236,桂冠电力,4.41,-0.68,-5.71,0.07,19.15,4.308,34761286107.0,3.9598,5.19
600896,览海医疗,4.21,0.48,-1.64,0.31,-23.76,0.0,3658907106.0,3.61,6.6
002825,纳尔股份,16.8,0.78,26.55,2.29,28.791,1.189,1482638539.0,10.1705,19.7595
300545,联得装备,28.36,1.14,7.62,1.32,56.179,0.348,2125113947.0,22.7259,47.3249
002780,三夫户外,19.39,1.2,4.87,2.02,-70.944,0.0,2104513719.0,13.94,24.0
002336,ST人乐,4.03,-4.95,-23.09,0.67,-12.031,0.0,1503895250.0,4.03,6.12
300825,阿尔特,27.93,3.56,354.89,14.95,81.677,0.0,2134270950.0,7.37,28.7
300174,元力股份,18.04,-1.15,13.82,0.61,69.974,0.219,4372528706.0,12.5199,24.17
603076,乐惠国际,37.47,-0.29,54.01,5.58,1316.568,0.0,1006039487.0,18.24,65.22
601658,邮储银行,4.69,1.96,-16.6,2.19,6.857,4.482,18193087808.0,4.47,5.8925
200054,建车B,4.75,1.5,3.04,0.04,-9.011,0.0,142500000.0,3.0,5.44
002508,老板电器,37.82,3.53,13.53,2.68,22.06,1.322,35357947537.0,24.0221,44.79
601179,中国西电,4.38,-0.9,21.51,0.31,67.111,1.142,22451364702.0,3.0006,8.0313
300509,新美星,9.27,1.31,32.9,1.78,76.405,1.245,1544166936.0,5.4208,12.3
200025,特力B,4.65,-1.06,-15.29,0.15,8.851,0.99,178002000.0,3.8872,5.79
603355,莱克电气,37.05,2.09,58.3,0.54,28.41,0.685,14857050000.0,19.5788,38.6
601869,长飞光纤,27.64,-5.05,-15.46,1.92,37.819,1.151,2945691816.0,26.3611,43.526
603366,日出东方,5.31,3.11,-6.17,1.06,38.731,1.177,4248000000.0,3.8682,9.4579
601811,新华文轩,10.02,-4.02,-21.82,0.42,10.746,2.994,7934877078.0,9.9203,13.6805
000665,湖北广电,5.12,-1.73,-3.77,0.65,-41.455,0.586,5026963548.0,4.1472,7.817
603179,新泉股份,32.28,8.25,126.63,1.54,46.158,0.886,10210508976.0,10.1589,34.97
002927,泰永长征,15.49,-0.83,1.67,5.43,40.026,1.068,1448381917.0,11.3162,17.49
600642,申能股份,5.35,2.49,-4.43,0.22,10.257,4.112,24353404991.0,4.7982,5.99
002808,恒久科技,10.15,-2.03,5.85,1.91,121.595,0.197,1739430327.0,7.4835,12.9216
300758,七彩化学,25.0,-0.12,24.39,1.31,34.03,1.556,3086919000.0,14.3672,38.0
603056,德邦股份,13.71,-3.79,23.67,4.87,25.879,0.219,2984102902.0,9.1,18.3
600649,城投控股,5.41,-1.99,-4.25,0.29,33.761,1.331,13685004180.0,4.5041,6.6673
002034,旺能环境,16.63,1.22,12.88,0.73,14.732,0.601,4469824089.0,12.1357,22.39
601766,中国中车,5.33,-1.11,-23.45,0.18,15.033,2.814,129667163596.0,5.3,7.1484
600366,宁波韵升,6.36,3.08,-3.87,2.89,43.638,0.629,6290763266.0,4.9672,7.37
603081,大丰实业,11.27,-1.31,-30.18,0.49,17.262,1.065,4528432927.0,10.6295,18.2997
600350,山东高速,6.12,1.32,32.07,0.25,13.219,6.209,29444335045.0,3.8033,7.1
002902,铭普光磁,15.5,-2.76,-33.0,1.34,283.643,0.323,2074045328.0,15.41,27.2038
601200,上海环境,11.19,0.99,1.43,0.47,17.627,0.624,12553597096.0,10.1083,14.9786
600066,宇通客车,15.68,-2.0,18.68,1.07,45.109,6.378,34714567017.0,10.9123,18.29
601298,青岛港,5.65,-0.7,-15.27,0.31,9.671,3.545,10564912400.0,5.1635,7.5706
002524,光正眼科,13.77,6.09,32.15,8.42,-406.2,0.0,6667808475.0,7.25,14.1
600823,世茂股份,5.87,1.38,37.72,0.26,11.204,4.429,22019357692.0,3.476,7.4
002756,永兴材料,18.39,0.38,5.32,1.4,28.393,2.445,3974491120.0,13.8813,25.2432
600057,厦门象屿,5.86,-2.17,46.95,0.94,10.432,4.266,12642680938.0,3.3919,8.1
000605,渤海股份,5.9,0.0,-13.58,0.32,55.067,0.339,1980592246.0,5.5018,8.51
600299,安迪苏,12.06,-3.52,10.46,0.31,25.297,2.148,32343729352.0,9.5755,16.8
300608,思特奇,18.37,3.79,8.36,5.82,44.547,0.544,2235603888.0,14.8067,22.5082
600874,创业环保,6.77,0.74,-4.45,0.32,17.375,1.581,7360536471.0,6.2672,7.94
002520,日发精机,7.0,0.43,4.98,1.09,35.076,0.643,3861967466.0,5.9724,8.9735
300802,矩子科技,38.25,2.74,21.91,4.56,69.951,0.322,1530000000.0,16.4664,49.15
300230,永利股份,6.18,2.32,64.62,5.92,25.505,8.091,3429096847.0,3.4003,7.3447
001965,招商公路,6.89,0.58,-18.32,0.56,18.966,4.064,3822910444.0,6.3384,8.6275
601702,华峰铝业,5.82,0.0,57.72,5.88,25.206,None,1452846600.0,4.43,8.62
601126,四方股份,7.75,6.9,43.77,4.77,20.12,2.297,6302083000.0,4.3982,8.5628
601006,大秦铁路,6.34,-1.09,-17.11,0.2,8.993,7.571,94255458053.0,6.2325,7.6952
002598,山东章鼓,6.33,-0.78,4.85,0.75,23.482,3.002,1709781507.0,5.2412,7.57
603519,立霸股份,15.45,2.32,12.79,2.82,34.512,1.942,3428970930.0,10.3148,16.0344
600120,浙江东方,6.82,-1.73,10.1,1.08,18.372,0.628,15194556679.0,5.3927,8.74
002941,新疆交建,12.89,1.1,-26.28,4.25,39.41,0.465,2226747500.0,12.57,23.8019
300290,荣科科技,7.19,0.98,13.38,1.03,86.278,0.214,3798759646.0,5.0853,8.8344
603032,德新交运,14.68,0.34,-33.87,0.95,-3623.43,0.0,2348917440.0,14.12,24.58
600271,航天信息,13.97,-9.99,-38.92,1.5,56.872,1.651,25884295333.0,13.97,25.5454
600694,大商股份,22.6,-0.13,-14.88,0.41,13.333,3.407,6638041558.0,21.2389,31.0
002444,巨星科技,27.18,4.94,153.07,2.46,23.155,0.699,27502440933.0,9.03,27.18
600619,海立股份,7.02,-1.96,-13.15,0.32,37.301,2.564,4086630150.0,6.4759,9.7
600460,士兰微,15.2,0.66,-1.72,1.09,2397.302,0.033,19943336533.0,13.276,21.5935
000099,中信海直,7.29,-1.49,-0.63,1.28,22.705,0.686,4418253362.0,5.758,9.46
300890,翔丰华,56.0,1.71,281.21,18.36,105.138,None,1329865936.0,46.5,73.0
601229,上海银行,7.84,-0.13,-13.74,0.25,5.865,5.102,106593763676.0,7.6231,9.5288
000989,九芝堂,8.22,-1.08,2.71,0.7,30.885,4.866,4839587406.0,7.2846,11.1
000553,安道麦A,7.87,-2.48,-21.2,0.17,-63.042,0.159,17133520918.0,7.7899,11.6349
688598,金博股份,118.68,5.03,152.07,6.43,78.263,None,2169962922.0,76.72,121.78
002871,伟隆股份,17.34,0.29,-7.06,2.57,35.844,2.595,973009824.0,14.6401,21.04
000628,高新发展,7.93,-1.0,-19.66,1.01,15.622,0.0,1490684096.0,7.64,10.64
002398,垒知集团,8.13,-1.81,35.56,1.09,15.018,0.984,4523577308.0,5.074,12.96
300160,秀强股份,9.59,4.81,163.69,8.35,54.923,2.086,5592082776.0,3.2199,13.3256
603393,新天然气,24.78,-4.88,26.91,3.65,20.084,2.306,7771008000.0,17.4243,47.88
002672,东江环保,9.14,0.33,3.1,0.51,25.014,1.641,6077507006.0,7.9886,12.4
600562,国睿科技,17.63,-3.92,23.11,2.58,380.102,0.06,10972043176.0,11.9832,23.02
688357,建龙微纳,72.16,0.54,53.71,3.83,37.575,None,991261920.0,39.9,89.0
603496,恒为科技,20.33,1.75,-6.47,0.49,1610.99,0.516,4042976316.0,16.7197,33.9371
600107,美尔雅,9.73,0.0,42.88,0.95,-78.843,0.0,3502800000.0,5.45,14.38
002791,坚朗五金,135.63,6.86,345.64,2.06,64.922,0.111,21217517759.0,26.5322,171.64
002497,雅化集团,13.42,4.03,72.99,9.05,79.656,0.112,11365018536.0,5.7308,14.02
002726,龙大肉食,10.55,1.15,51.59,1.97,15.018,0.464,10337871203.0,5.2396,15.4
300680,隆盛科技,29.2,4.03,131.47,6.36,105.866,0.177,2552073021.0,9.8539,32.15
605168,三人行,258.6,2.38,328.78,3.23,60.766,0.58,4465168620.0,72.3709,305.4422
002227,奥特迅,15.99,9.97,44.53,8.97,-3300.573,0.125,3522942192.0,9.6855,20.2197
600036,招商银行,40.25,1.11,10.43,0.25,11.006,2.981,830315013267.0,27.8468,42.1
300134,大富科技,11.6,-3.41,-24.77,1.34,-23.77,0.0,8264048870.0,11.48,21.21
002849,威星智能,14.64,2.38,3.62,1.29,27.508,0.342,1416116410.0,11.1399,15.89
603079,圣达生物,25.28,-4.13,-10.86,1.65,21.341,0.339,4327656858.0,21.0811,43.7789
600362,江西铜业,15.05,1.69,-10.54,0.69,26.951,0.664,31232473445.0,12.0242,17.5097
002789,建艺集团,16.8,0.3,1.88,1.97,-142.236,0.31,1446564504.0,12.7441,18.5532
002179,中航光电,57.0,2.89,46.56,1.54,46.86,0.263,60701250084.0,32.0223,58.56
603158,腾龙股份,21.38,-0.88,39.16,0.66,32.414,0.561,4638844256.0,12.9353,30.6368
002460,赣锋锂业,64.24,5.62,85.32,3.73,238.251,0.453,51514597736.0,22.1139,69.6059
605088,冠盛股份,20.0,0.2,28.45,4.17,25.353,1.5,800000000.0,18.68,29.84
600150,中国船舶,17.15,-3.76,-21.19,0.82,-117.749,0.0,23634716806.0,17.0,24.5
600729,重庆百货,35.7,-1.11,22.44,1.4,13.972,2.045,14509424801.0,24.3505,38.69
603950,长源东谷,25.85,-6.34,70.55,10.25,16.322,4.642,1496210925.0,21.8292,30.8695
002230,科大讯飞,40.18,5.63,16.87,4.55,88.324,0.249,81344017160.0,30.7807,44.7303
300669,沪宁股份,37.05,-0.62,70.86,1.42,77.529,0.478,3616749456.0,16.8579,41.19
002415,海康威视,45.62,1.6,42.87,0.58,33.238,1.534,369311779847.0,26.3338,46.43
000966,长源电力,3.61,-0.82,-19.23,0.33,13.092,4.432,4000905529.0,3.4987,4.8539
600282,南钢股份,3.0,0.67,-4.23,0.51,8.239,7.217,13341317874.0,2.6149,3.94
200512,闽灿坤B,4.18,2.96,13.91,0.27,5.721,2.622,774937222.0,2.4624,4.35
000816,智慧农业,2.29,4.09,52.67,15.47,-4.068,0.0,3060075411.0,1.17,2.39
601615,明阳智能,16.66,2.9,36.33,5.71,20.672,0.46,15426005095.0,9.5877,21.17
603278,大业股份,8.09,0.87,-14.25,0.88,25.25,1.978,969830454.0,6.9854,12.1681
600193,ST创兴,4.64,4.98,19.9,0.38,93.837,0.0,1973730720.0,3.16,6.0
600500,中化国际,5.31,1.53,3.36,0.39,433.604,3.013,14379036466.0,4.575,6.436
600255,*ST梦舟,1.41,0.0,-9.62,1.0,-2.493,0.0,2495126913.0,0.84,1.8
002060,粤水电,3.1,1.64,4.43,0.48,12.815,1.935,3725936441.0,2.4003,3.78
600675,中华企业,3.86,-1.53,-14.37,0.21,21.361,3.575,8648219133.0,3.85,5.1473
603169,兰石重装,4.21,-2.77,-27.91,0.51,-65.492,0.0,4426825634.0,4.07,6.22
600068,葛洲坝,7.0,0.72,7.26,2.48,6.775,2.229,32233441884.0,5.1778,7.5322
000031,大悦城,4.55,-0.22,-34.73,0.29,24.74,3.736,8252221059.0,4.52,7.2039
000065,北方国际,7.52,3.72,-11.98,0.59,7.985,1.223,5061652381.0,6.7654,8.91
600290,*ST华仪,1.88,2.17,-33.8,1.67,-0.474,0.0,1428618601.0,0.99,4.1
300645,正元智慧,17.39,0.69,19.97,4.38,58.881,0.345,2203513715.0,12.4527,20.47
600795,国电电力,2.0,2.04,-12.2,0.28,38.874,2.5,39300795690.0,1.7426,2.3072
603829,洛凯股份,11.45,1.51,7.51,3.0,25.554,0.873,828980000.0,8.33,13.89
900952,锦港B股,0.235,-2.49,-22.67,0.08,18.146,1.2,52359638.0,0.1904,0.3128
603789,星光农机,13.01,0.0,-9.15,0.45,-40.212,0.0,3382600000.0,12.6,18.16
300501,海顺新材,23.12,0.09,92.23,4.88,38.703,0.216,1974184894.0,10.1653,36.12
002442,龙星化工,4.06,2.01,-28.27,1.89,119.216,0.0,1946982135.0,3.73,6.98
600017,日照港,2.67,-1.84,-7.34,0.47,11.827,0.936,8211995881.0,2.327,3.33
600821,*ST劝业,4.64,-4.92,1.09,1.13,-268.852,0.0,1931484564.0,3.34,5.26
900911,金桥B股,0.975,0.1,9.07,0.09,6.218,4.458,265371785.0,0.7604,1.072
600280,*ST中商,2.04,5.15,-26.62,0.99,-4.286,0.0,2322203033.0,1.37,3.06
300310,宜通世纪,6.27,-2.49,23.18,6.86,207.0,0.0,4337266205.0,4.02,8.29
300190,维尔利,8.25,0.12,21.72,0.83,16.641,1.216,6154169266.0,6.0971,10.41
600851,海欣股份,6.94,-1.28,-13.39,0.22,65.015,0.432,5123150403.0,6.93,10.7036
000598,兴蓉环境,5.0,0.6,10.14,0.38,12.524,1.8,14931093010.0,3.9023,5.53
002723,金莱特,13.16,-0.68,38.55,1.37,118.437,0.304,2312913507.0,7.5626,20.58
200570,苏常柴B,1.95,-0.51,-13.72,0.05,21.52,0.0,292500000.0,1.65,2.46
002631,德尔未来,6.71,-0.74,-15.98,0.4,189.272,0.894,4389312661.0,6.5278,9.5734
002957,科瑞技术,22.18,-2.08,-31.84,1.01,30.985,0.902,3413218163.0,21.1002,35.0511
600361,华联综超,4.31,0.23,15.47,0.84,20.665,1.624,2869632127.0,3.0611,5.7964
600408,ST安泰,1.82,-0.55,-23.53,0.87,5.005,0.0,1832376000.0,1.63,2.64
600740,山西焦化,5.12,1.59,-9.27,2.57,20.059,1.502,4930180255.0,3.8805,6.0817
000572,ST海马,2.7,-2.53,42.86,0.76,85.092,0.0,4433819105.0,1.67,3.99
300144,宋城演艺,16.35,-1.51,-4.2,1.1,210.111,0.68,36112395093.0,13.2509,20.99
002121,*ST科陆,3.36,-2.89,-21.5,0.64,-2.603,0.0,3572280886.0,2.87,4.75
000060,中金岭南,4.06,0.0,-3.65,0.61,17.217,1.773,14487992869.0,3.3124,5.07
002668,奥马电器,4.49,3.7,-20.53,3.09,-86.046,0.0,3797066755.0,4.32,7.28
601398,工商银行,4.94,0.41,-11.56,0.06,6.088,5.32,1331884329943.0,4.6832,5.85
002381,双箭股份,9.36,0.86,14.05,1.12,13.142,3.205,2950474588.0,7.073,11.53
600888,新疆众和,5.61,1.81,23.81,2.23,22.843,1.07,5207873904.0,3.7216,6.43
002168,惠程科技,6.67,-2.06,-18.66,0.92,84.742,0.0,5288365481.0,6.49,9.94
601000,唐山港,2.39,-0.42,-4.28,0.57,7.547,3.766,14162969387.0,2.0359,2.81
001979,招商蛇口,13.77,-2.06,-27.51,0.19,8.307,6.028,109069186468.0,13.71,19.5793
600968,海油发展,2.31,0.0,-20.09,0.95,16.493,1.602,4308390700.0,2.1803,3.1373
601916,浙商银行,3.97,-0.25,-12.79,1.05,7.138,6.045,10123500000.0,3.6381,5.3143
600073,上海梅林,9.15,-0.87,16.18,1.24,20.494,1.311,8580224669.0,6.4229,14.42
601939,建设银行,6.24,-0.79,-9.66,0.95,6.31,5.128,59864423461.0,5.8565,7.2227
200539,粤电力B,2.09,-0.48,-7.31,0.05,6.869,6.226,1668672720.0,1.9166,2.3206
002102,ST冠福,1.76,-1.68,-20.36,0.82,13.852,0.0,3457512525.0,1.67,2.36
002480,新筑股份,4.58,0.66,15.66,0.5,-27.411,0.0,2945988802.0,3.05,8.47
200029,深深房B,5.31,0.0,0.0,0.0,14.856,3.412,637200000.0,None,None
000882,华联股份,1.89,-1.05,-15.79,0.36,-43.953,0.265,5173587750.0,1.7756,2.4239
600325,华发股份,6.24,-3.7,-16.14,1.68,4.702,6.41,13171464484.0,5.7208,7.9065
002470,*ST金正,1.35,0.0,-49.25,0.75,-2.995,0.0,3829352396.0,1.33,3.38
002176,*ST江特,1.81,-0.55,-51.86,0.87,-1.537,0.0,3087101706.0,1.25,4.43
300431,暴风退,0.28,-3.45,-92.33,2.48,-0.061,0.0,69457344.0,0.27,4.11
002052,*ST同洲,1.63,-5.23,-48.74,2.43,-5.216,0.0,1215909144.0,1.15,3.89
000008,神州高铁,2.62,-2.6,-27.58,0.84,164.742,0.382,6982777555.0,2.6,3.8868
300307,慈星股份,7.17,-1.65,64.45,0.48,-5.908,0.0,5533555387.0,3.9,8.8
603013,亚普股份,15.86,1.15,6.52,4.11,16.493,3.153,951600000.0,11.3125,17.79
